Hospital,source,date,year,month,day_of_week,season,is_bank_holiday,bank_holiday_name,is_weekend,is_flu_season,is_flu_peak,hospital_beds,ed_trolleys,ward_trolleys,total_trolleys,trolley_load,daily_ed_trolleys,daily_ward_trolleys,daily_total,weekly_ed_trolleys,weekly_ward_trolleys,weekly_total,yearly_ed_trolleys,yearly_ward_trolleys,yearly_total,surge_capacity,delayed_transfers,waiting_over_24hrs,over75_waiting_24hrs,occupancy_rate_pct,traffic_light_status,wait_tier,is_synthetic
Midland Regional Hospital Mullingar,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,184,5.6,2.6,8.2,8.2,5.6,2.6,8.2,39,18,55,1983,921,1130,3,2,1,0,4.5,Amber,Low breach,TRUE
Midland Regional Hospital Portlaoise,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,133,5.4,2,7.4,7.4,5.4,2,7.4,38,14,53,1912,708,1575,5,3,1,0,5.6,Amber,Low breach,TRUE
Naas General Hospital,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,178,10,3.6,13.6,13.6,10,3.6,13.6,70,25,99,3540,1275,1152,4,9,1,0,7.6,Amber,Low breach,TRUE
Our Lady of Lourdes Hospital,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,426,2.4,1.1,3.5,3.5,2.4,1.1,3.5,17,8,25,850,389,757,0,10,0,0,0.8,Green,No breach,TRUE
Our Lady's Children's Hospital Crumlin,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,184,1.2,0.6,1.8,1.8,1.2,0.6,1.8,8,4,13,425,212,364,0,2,1,0,1,Green,Low breach,TRUE
Portiuncula University Hospital,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,163,4.5,1.6,6.1,6.1,4.5,1.6,6.1,32,11,43,1593,566,1556,0,9,0,0,3.7,Green,No breach,TRUE
Sligo University Hospital,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,281,7.9,2.7,10.6,10.6,7.9,2.7,10.6,55,19,78,2797,956,2759,1,24,0,0,3.8,Green,No breach,TRUE
St Jamess Hospital,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,680,9,3.4,12.4,12.4,9,3.4,12.4,63,24,88,3186,1204,4465,0,1,0,0,1.8,Green,No breach,TRUE
St Lukes General Hospital,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,188,7.8,3.4,11.2,11.2,7.8,3.4,11.2,55,24,80,2762,1204,3672,3,3,1,0,6,Amber,Low breach,TRUE
St. Vincent's University Hospital,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,523,31.2,13.3,44.5,44.5,31.2,13.3,44.5,218,93,301,11046,4709,3056,29,25,9,2,8.5,Red,Moderate breach,TRUE
Tallaght University Hospital,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,397,2.8,1.5,4.3,4.3,2.8,1.5,4.3,20,10,30,991,531,69,0,9,0,0,1.1,Green,No breach,TRUE
Temple Street Childrens University Hospital,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,100,0.7,0.3,1,1,0.7,0.3,1,5,2,7,248,106,311,0,2,0,0,1,Green,No breach,TRUE
Tipperary University Hospital,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,205,5.4,2.5,7.9,7.9,5.4,2.5,7.9,38,18,58,1912,885,7510,0,9,1,0,3.9,Green,Low breach,TRUE
University Hospital Kerry,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,272,6.3,2.5,8.8,8.8,6.3,2.5,8.8,44,18,60,2231,885,388,0,14,0,0,3.2,Green,No breach,TRUE
University Hospital Limerick,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,519,36.5,18.2,54.7,54.7,36.5,18.2,54.7,256,127,370,12923,6444,479,51,19,13,3,10.5,Red,Moderate breach,TRUE
Wexford General Hospital,synthetic,7/18/2023,2023,7,Tuesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,227,2,0.9,2.9,2.9,2,0.9,2.9,14,6,21,708,319,1579,2,7,0,0,1.3,Green,No breach,TRUE
Bantry General Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,46,3,1.4,4.4,4.4,3,1.4,4.4,21,10,30,1062,496,385,3,8,1,0,9.6,Red,Low breach,TRUE
Beaumont Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,718,7.6,2.9,10.5,10.5,7.6,2.9,10.5,53,20,77,2691,1027,1205,0,21,0,0,1.5,Green,No breach,TRUE
Cavan General Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,231,5.1,1.9,7,7,5.1,1.9,7,36,13,50,1806,673,3656,1,3,0,0,3,Green,No breach,TRUE
Connolly Hospital Blanchardstown,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,303,3.3,1.3,4.6,4.6,3.3,1.3,4.6,23,9,31,1168,460,1278,1,4,0,0,1.5,Green,No breach,TRUE
Cork University Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,664,23.8,11,34.8,34.8,23.8,11,34.8,167,77,235,8426,3895,468,7,33,5,1,5.2,Amber,Low breach,TRUE
Ennis Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,50,3,1.4,4.4,4.4,3,1.4,4.4,21,10,32,1062,496,4342,4,4,1,0,8.8,Red,Low breach,TRUE
Galway University Hospitals,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,663,19.9,7.9,27.8,27.8,19.9,7.9,27.8,139,55,186,7046,2797,1853,13,31,4,1,4.2,Amber,Low breach,TRUE
Letterkenny University Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,350,4,1.5,5.5,5.5,4,1.5,5.5,28,10,40,1416,531,528,0,35,1,0,1.6,Green,Low breach,TRUE
Mater Misericordiae University Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,678,12.4,6,18.4,18.4,12.4,6,18.4,87,42,124,4390,2124,1879,0,14,0,0,2.7,Green,No breach,TRUE
Mayo University Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,255,12.1,5.1,17.2,17.2,12.1,5.1,17.2,85,36,119,4284,1806,3515,7,6,2,1,6.7,Amber,Low breach,TRUE
Mercy University Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,198,2,0.8,2.8,2.8,2,0.8,2.8,14,6,20,708,283,1420,0,16,0,0,1.4,Green,No breach,TRUE
Midland Regional Hospital Mullingar,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,184,6,3.2,9.2,9.2,6,3.2,9.2,42,22,65,2124,1133,1103,8,2,1,0,5,Amber,Low breach,TRUE
Midland Regional Hospital Portlaoise,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,133,5.3,2,7.3,7.3,5.3,2,7.3,37,14,49,1876,708,1551,5,3,1,0,5.5,Amber,Low breach,TRUE
Naas General Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,178,9.5,4.1,13.6,13.6,9.5,4.1,13.6,66,29,96,3363,1452,1133,4,8,1,0,7.6,Amber,Low breach,TRUE
Our Lady of Lourdes Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,426,2.5,0.9,3.4,3.4,2.5,0.9,3.4,18,6,23,885,319,755,0,9,1,0,0.8,Green,Low breach,TRUE
Our Lady's Children's Hospital Crumlin,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,184,1.2,0.5,1.7,1.7,1.2,0.5,1.7,8,4,12,425,177,372,0,1,1,0,0.9,Green,Low breach,TRUE
Portiuncula University Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,163,3.8,1.5,5.3,5.3,3.8,1.5,5.3,27,10,36,1345,531,1534,0,8,0,0,3.3,Green,No breach,TRUE
Sligo University Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,281,7.3,3.3,10.6,10.6,7.3,3.3,10.6,51,23,71,2585,1168,2734,0,24,0,0,3.8,Green,No breach,TRUE
St Jamess Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,680,8.8,3.3,12.1,12.1,8.8,3.3,12.1,62,23,88,3116,1168,4382,0,4,1,0,1.8,Green,Low breach,TRUE
St Lukes General Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,188,6.5,3.4,9.9,9.9,6.5,3.4,9.9,46,24,71,2301,1204,3816,6,5,1,0,5.3,Amber,Low breach,TRUE
St. Vincent's University Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,523,24.9,10.3,35.2,35.2,24.9,10.3,35.2,174,72,238,8816,3647,3181,7,20,4,1,6.7,Amber,Low breach,TRUE
Tallaght University Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,397,3,1.5,4.5,4.5,3,1.5,4.5,21,10,31,1062,531,69,0,9,0,0,1.1,Green,No breach,TRUE
Temple Street Childrens University Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,100,0.6,0.2,0.8,0.8,0.6,0.2,0.8,4,1,6,212,71,310,0,1,1,0,0.8,Green,Low breach,TRUE
Tipperary University Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,205,5.5,2.3,7.8,7.8,5.5,2.3,7.8,38,16,56,1947,814,7558,0,9,0,0,3.8,Green,No breach,TRUE
University Hospital Kerry,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,272,5.7,2.1,7.8,7.8,5.7,2.1,7.8,40,15,53,2018,744,406,0,13,0,0,2.9,Green,No breach,TRUE
University Hospital Limerick,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,519,30.7,15.3,46,46,30.7,15.3,46,215,107,334,10869,5417,505,25,16,10,2,8.9,Red,Moderate breach,TRUE
Wexford General Hospital,synthetic,7/19/2023,2023,7,Wednesday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,227,2,0.9,2.9,2.9,2,0.9,2.9,14,6,21,708,319,1603,0,7,0,0,1.3,Green,No breach,TRUE
Bantry General Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,46,3,1,4,4,3,1,4,21,7,29,1062,354,376,4,7,1,0,8.7,Red,Low breach,TRUE
Beaumont Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,718,7,2.6,9.6,9.6,7,2.6,9.6,49,18,64,2478,921,1267,0,19,1,0,1.3,Green,Low breach,TRUE
Cavan General Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,231,4.9,2.3,7.2,7.2,4.9,2.3,7.2,34,16,49,1735,814,3538,1,3,0,0,3.1,Green,No breach,TRUE
Connolly Hospital Blanchardstown,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,303,3.1,1.5,4.6,4.6,3.1,1.5,4.6,22,10,31,1098,531,1275,0,4,1,0,1.5,Green,Low breach,TRUE
Cork University Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,664,20.1,10.6,30.7,30.7,20.1,10.6,30.7,141,74,216,7116,3753,473,15,29,3,1,4.6,Amber,Low breach,TRUE
Ennis Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,50,2.7,1.3,4,4,2.7,1.3,4,19,9,27,956,460,4242,3,4,1,0,8,Red,Low breach,TRUE
Galway University Hospitals,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,663,18.7,9.5,28.2,28.2,18.7,9.5,28.2,131,66,190,6621,3363,1835,25,31,4,1,4.3,Amber,Low breach,TRUE
Letterkenny University Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,350,3.1,1.7,4.8,4.8,3.1,1.7,4.8,22,12,35,1098,602,540,0,30,2,1,1.4,Green,Low breach,TRUE
Mater Misericordiae University Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,678,11.9,5.7,17.6,17.6,11.9,5.7,17.6,83,40,127,4213,2018,1873,1,14,1,0,2.6,Green,Low breach,TRUE
Mayo University Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,255,16.1,5.7,21.8,21.8,16.1,5.7,21.8,113,40,146,5700,2018,3666,25,8,6,2,8.5,Red,Moderate breach,TRUE
Mercy University Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,198,1.7,0.9,2.6,2.6,1.7,0.9,2.6,12,6,19,602,319,1397,0,15,0,0,1.3,Green,No breach,TRUE
Midland Regional Hospital Mullingar,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,184,5.8,2.8,8.6,8.6,5.8,2.8,8.6,41,20,62,2053,991,1111,4,2,1,0,4.7,Amber,Low breach,TRUE
Midland Regional Hospital Portlaoise,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,133,4.6,2.4,7,7,4.6,2.4,7,32,17,48,1629,850,1579,5,3,1,0,5.3,Amber,Low breach,TRUE
Naas General Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,178,10.3,4.1,14.4,14.4,10.3,4.1,14.4,72,29,100,3647,1452,1141,19,9,4,1,8.1,Red,Low breach,TRUE
Our Lady of Lourdes Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,426,2.6,1.1,3.7,3.7,2.6,1.1,3.7,18,8,26,921,389,734,0,10,0,0,0.9,Green,No breach,TRUE
Our Lady's Children's Hospital Crumlin,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,184,1.1,0.5,1.6,1.6,1.1,0.5,1.6,8,4,11,389,177,376,0,2,0,0,0.9,Green,No breach,TRUE
Portiuncula University Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,163,4.7,1.9,6.6,6.6,4.7,1.9,6.6,33,13,47,1664,673,1550,3,9,1,0,4,Amber,Low breach,TRUE
Sligo University Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,281,8.5,3.6,12.1,12.1,8.5,3.6,12.1,60,25,88,3009,1275,2811,4,27,1,0,4.3,Amber,Low breach,TRUE
St Jamess Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,680,8.1,3.2,11.3,11.3,8.1,3.2,11.3,57,22,75,2868,1133,4422,2,0,0,0,1.7,Green,No breach,TRUE
St Lukes General Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,188,7.1,3.5,10.6,10.6,7.1,3.5,10.6,50,24,72,2514,1239,3800,8,1,1,0,5.6,Amber,Low breach,TRUE
St. Vincent's University Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,523,27.3,9.8,37.1,37.1,27.3,9.8,37.1,191,69,270,9666,3470,3119,17,21,4,1,7.1,Amber,Low breach,TRUE
Tallaght University Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,397,2.8,1,3.8,3.8,2.8,1,3.8,20,7,27,991,354,69,0,8,2,1,1,Green,Low breach,TRUE
Temple Street Childrens University Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,100,0.5,0.3,0.8,0.8,0.5,0.3,0.8,4,2,6,177,106,318,0,1,0,0,0.8,Green,No breach,TRUE
Tipperary University Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,205,5.3,2.2,7.5,7.5,5.3,2.2,7.5,37,15,53,1876,779,7592,0,8,0,0,3.7,Green,No breach,TRUE
University Hospital Kerry,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,272,6.1,2.5,8.6,8.6,6.1,2.5,8.6,43,18,59,2160,885,403,0,14,1,0,3.2,Green,Low breach,TRUE
University Hospital Limerick,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,519,32.9,17.3,50.2,50.2,32.9,17.3,50.2,230,121,334,11648,6125,505,27,18,9,2,9.7,Red,Moderate breach,TRUE
Wexford General Hospital,synthetic,7/20/2023,2023,7,Thursday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,227,1.7,0.9,2.6,2.6,1.7,0.9,2.6,12,6,19,602,319,1585,0,6,2,0,1.1,Green,Low breach,TRUE
Bantry General Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,46,3,1.2,4.2,4.2,3,1.2,4.2,21,8,30,1062,425,375,3,8,1,0,9.1,Red,Low breach,TRUE
Beaumont Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,718,8,2.8,10.8,10.8,8,2.8,10.8,56,20,79,2832,991,1240,0,22,0,0,1.5,Green,No breach,TRUE
Cavan General Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,231,5.1,1.9,7,7,5.1,1.9,7,36,13,47,1806,673,3540,0,3,0,0,3,Green,No breach,TRUE
Connolly Hospital Blanchardstown,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,303,2.7,1.3,4,4,2.7,1.3,4,19,9,29,956,460,1285,0,3,1,0,1.3,Green,Low breach,TRUE
Cork University Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,664,26.3,10.4,36.7,36.7,26.3,10.4,36.7,184,73,264,9312,3682,466,17,35,3,1,5.5,Amber,Low breach,TRUE
Ennis Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,50,3.2,1.6,4.8,4.8,3.2,1.6,4.8,22,11,32,1133,566,4314,7,5,1,0,9.6,Red,Low breach,TRUE
Galway University Hospitals,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,663,17.7,5.9,23.6,23.6,17.7,5.9,23.6,124,41,167,6267,2089,1873,0,26,0,0,3.6,Green,No breach,TRUE
Letterkenny University Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,350,3.8,1.8,5.6,5.6,3.8,1.8,5.6,27,13,39,1345,637,527,1,36,2,1,1.6,Green,Low breach,TRUE
Mater Misericordiae University Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,678,13.2,6.2,19.4,19.4,13.2,6.2,19.4,92,43,140,4673,2195,1859,0,15,0,0,2.9,Green,No breach,TRUE
Mayo University Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,255,15.8,5.6,21.4,21.4,15.8,5.6,21.4,111,39,144,5594,1983,3604,33,8,7,2,8.4,Red,Moderate breach,TRUE
Mercy University Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,198,1.8,0.7,2.5,2.5,1.8,0.7,2.5,13,5,17,637,248,1367,0,14,0,0,1.3,Green,No breach,TRUE
Midland Regional Hospital Mullingar,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,184,5.6,2.2,7.8,7.8,5.6,2.2,7.8,39,15,55,1983,779,1142,4,2,1,0,4.2,Amber,Low breach,TRUE
Midland Regional Hospital Portlaoise,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,133,4.7,1.8,6.5,6.5,4.7,1.8,6.5,33,13,44,1664,637,1605,2,2,1,0,4.9,Amber,Low breach,TRUE
Naas General Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,178,10,4.4,14.4,14.4,10,4.4,14.4,70,31,101,3540,1558,1182,13,9,3,1,8.1,Red,Low breach,TRUE
Our Lady of Lourdes Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,426,2.2,0.7,2.9,2.9,2.2,0.7,2.9,15,5,20,779,248,739,1,8,0,0,0.7,Green,No breach,TRUE
Our Lady's Children's Hospital Crumlin,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,184,1.3,0.6,1.9,1.9,1.3,0.6,1.9,9,4,14,460,212,380,1,0,0,0,1,Green,No breach,TRUE
Portiuncula University Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,163,4,2,6,6,4,2,6,28,14,42,1416,708,1492,0,9,0,0,3.7,Green,No breach,TRUE
Sligo University Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,281,7.4,3.8,11.2,11.2,7.4,3.8,11.2,52,27,81,2620,1345,2889,8,25,1,0,4,Amber,Low breach,TRUE
St Jamess Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,680,8,3.8,11.8,11.8,8,3.8,11.8,56,27,82,2832,1345,4405,0,0,0,0,1.7,Green,No breach,TRUE
St Lukes General Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,188,7.3,2.7,10,10,7.3,2.7,10,51,19,67,2585,956,3639,2,1,1,0,5.3,Amber,Low breach,TRUE
St. Vincent's University Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,523,29.6,11.5,41.1,41.1,29.6,11.5,41.1,207,80,291,10480,4072,3119,6,23,3,1,7.9,Amber,Low breach,TRUE
Tallaght University Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,397,3.6,1.2,4.8,4.8,3.6,1.2,4.8,25,8,34,1275,425,68,0,10,0,0,1.2,Green,No breach,TRUE
Temple Street Childrens University Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,100,0.6,0.3,0.9,0.9,0.6,0.3,0.9,4,2,6,212,106,312,0,1,1,0,0.9,Green,Low breach,TRUE
Tipperary University Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,205,5.5,1.8,7.3,7.3,5.5,1.8,7.3,38,13,49,1947,637,7456,0,8,0,0,3.6,Green,No breach,TRUE
University Hospital Kerry,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,272,4.4,1.9,6.3,6.3,4.4,1.9,6.3,31,13,43,1558,673,405,1,10,1,0,2.3,Green,Low breach,TRUE
University Hospital Limerick,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,519,29,12.6,41.6,41.6,29,12.6,41.6,203,88,297,10267,4461,502,39,15,10,2,8,Red,Moderate breach,TRUE
Wexford General Hospital,synthetic,7/21/2023,2023,7,Friday,Summer,FALSE,Not a Bank Holiday,FALSE,FALSE,FALSE,227,1.7,0.9,2.6,2.6,1.7,0.9,2.6,12,6,18,602,319,1603,0,6,0,0,1.1,Green,No breach,TRUE
Bantry General Hospital,synthetic,7/22/2023,2023,7,Saturday,Summer,FALSE,Not a Bank Holiday,TRUE,FALSE,FALSE,46,2,1,3,3,2,1,3,14,7,21,708,354,381,1,7,0,0,6.5,Amber,No breach,TRUE
Beaumont Hospital,synthetic,7/22/2023,2023,7,Saturday,Summer,FALSE,Not a Bank Holiday,TRUE,FALSE,FALSE,718,6.3,3.3,9.6,9.6,6.3,3.3,9.6,44,23,68,2231,1168,1264,0,23,0,0,1.3,Green,No breach,TRUE
Cavan General Hospital,synthetic,7/22/2023,2023,7,Saturday,Summer,FALSE,Not a Bank Holiday,TRUE,FALSE,FALSE,231,4.3,1.5,5.8,5.8,4.3,1.5,5.8,30,10,41,1522,531,3583,0,3,0,0,2.5,Green,No breach,TRUE
Connolly Hospital Blanchardstown,synthetic,7/22/2023,2023,7,Saturday,Summer,FALSE,Not a Bank Holiday,TRUE,FALSE,FALSE,303,2.5,1,3.5,3.5,2.5,1,3.5,18,7,24,885,354,1288,1,3,0,0,1.2,Green,No breach,TRUE
